20768 TRCID	CASRN	Nist-Mod
2093	19937598	3 9 1 10 1 24 1 53 1 101 1 306
3723	4920803	3 9 1 10 1 24 1 57 1 124
3841	5081367	3 9 1 10 1 24 1 57 1 124
6170	89418	3 9 1 10 1 24 1 57 1 124
16348	0	3 9 1 10 1 24 2 124
9368	553822	3 9 1 10 1 24 2 53
9579	1984594	3 9 1 10 1 24 2 53
9580	1984652	3 9 1 10 1 24 2 53
21255	33719743	3 9 1 10 1 24 2 53
996	119277	3 9 1 10 1 24 2 57
6399	94757	3 9 1 10 1 25 1 42 2 53
9747	6973600	3 9 1 10 1 34 1 42
32246	95238	3 9 1 10 1 36 1 125 1 306
10498	105752043	3 9 1 10 1 36 1 57 1 63
10146	53324382	3 9 1 10 1 36 1 57 1 64
6406	94995	3 9 1 10 1 44 2 53
14760	328825	3 9 1 10 1 49 2 53 1 74
30796	121175	3 9 1 10 1 53 1 57 1 74
2260	21739924	3 9 1 10 1 53 1 64 1 124
4708	611096	3 9 1 10 1 57 1 125 1 178
9390	603623	3 9 1 10 1 57 1 125 1 178
31551	89407	3 9 1 10 1 57 1 125 1 178
32245	93845	3 9 1 10 1 57 1 125 1 306
6594	1007165	3 9 1 10 1 64 1 71 1 124
6610	112704797	3 9 1 10 1 64 1 71 1 124
6645	146328850	3 9 1 10 1 64 1 71 1 124
6794	394285	3 9 1 10 1 64 1 71 1 124
9328	443696	3 9 1 10 1 71 1 125 1 178
15049	5621170	3 9 1 10 2 11 1 197
212	1004666	3 9 1 10 2 11 1 24
1785	1706112	3 9 1 10 2 11 1 24
5340	6738234	3 9 1 10 2 11 1 24
29333	1665481	3 9 1 10 2 11 1 25 1 26 1 78 1 125
1663	16213857	3 9 1 10 2 11 1 41
5381	68429538	3 9 1 10 2 11 1 41
5993	824453	3 9 1 10 2 11 1 44
5995	824555	3 9 1 10 2 11 1 44
13167	13651553	3 9 1 10 2 11 1 44
850	1122425	3 9 1 10 2 11 1 63
2346	22445416	3 9 1 10 2 11 1 63
2917	31599607	3 9 1 10 2 11 1 63
2918	31599618	3 9 1 10 2 11 1 63
3443	4214282	3 9 1 10 2 11 1 63
4670	608286	3 9 1 10 2 11 1 63
4171	553946	3 9 1 10 2 11 1 64
4197	556967	3 9 1 10 2 11 1 64
4309	576227	3 9 1 10 2 11 1 64
4357	583700	3 9 1 10 2 11 1 64
4358	583711	3 9 1 10 2 11 1 64
16714	0	3 9 1 10 2 11 1 65
6340	934009	3 9 1 10 2 17 1 24
1035	120672	3 9 1 10 2 53 1 131
2976	328847	3 9 1 10 2 53 1 74
30782	320605	3 9 1 10 2 53 1 74
11662	2831609	3 9 1 10 2 57 1 131
4364	584485	3 9 1 10 2 57 1 64
1503	15174693	3 9 1 11 1 17 1 123
4762	613843	3 9 1 11 1 17 1 123
5463	698271	3 9 1 11 1 17 1 123
11839	41438180	3 9 1 11 1 17 1 123
3842	50851	3 9 1 11 1 17 1 124
4380	586301	3 9 1 11 1 17 1 124
6031	83409	3 9 1 11 1 17 1 124
6171	89565	3 9 1 11 1 17 1 124
6855	499763	3 9 1 11 1 17 1 124
2718	2835996	3 9 1 11 1 17 1 36
4538	59507	3 9 1 11 1 17 1 53
4793	615747	3 9 1 11 1 17 1 53
16793	0	3 9 1 11 1 17 1 53
2584	2581342	3 9 1 11 1 17 1 57
5476	700389	3 9 1 11 1 17 1 57
24573	5428546	3 9 1 11 1 17 1 57
2500	2458120	3 9 1 11 1 36 1 124
2512	2486706	3 9 1 11 1 36 1 124
2778	2941788	3 9 1 11 1 36 1 124
3519	4389451	3 9 1 11 1 36 1 124
3520	4389508	3 9 1 11 1 36 1 124
6870	52130173	3 9 1 11 1 36 1 124
6120	87638	3 9 1 11 1 36 1 53
6429	95749	3 9 1 11 1 36 1 53
999	119324	3 9 1 11 1 36 1 57
7096	99558	3 9 1 11 1 36 1 57
9240	89623	3 9 1 11 1 36 1 57
9252	99525	3 9 1 11 1 36 1 57
9375	570241	3 9 1 11 1 36 1 57
9396	611052	3 9 1 11 1 36 1 57
24375	367293	3 9 1 11 1 36 1 71
24376	443867	3 9 1 11 1 36 1 71
24377	452697	3 9 1 11 1 36 1 71
24378	452711	3 9 1 11 1 36 1 71
24379	452777	3 9 1 11 1 36 1 71
24380	452802	3 9 1 11 1 36 1 71
24381	452846	3 9 1 11 1 36 1 71
6735	28479223	3 9 1 11 1 53 1 120
6173	89598	3 9 1 11 1 53 1 57
6174	89601	3 9 1 11 1 53 1 57
1247	13506768	3 9 1 11 1 57 1 124
2066	1975504	3 9 1 11 1 57 1 124
2890	3113711	3 9 1 11 1 57 1 124
2891	3113722	3 9 1 11 1 57 1 124
4096	5437387	3 9 1 11 1 57 1 124
6467	96980	3 9 1 11 1 57 1 124
6109	874351	3 9 1 11 2 12 1 78
12406	824226	3 9 1 11 2 12 1 78
2702	2809645	3 9 1 11 2 12 2 78
13097	1680519	3 9 1 11 2 12 2 78
22510	0	3 9 1 11 2 12 5 78 1 80
4365	584849	3 9 1 11 2 120
7427	91087	3 9 1 11 2 120
27562	614904	3 9 1 11 2 120
14314	15120475	3 9 1 11 2 124
3575	452868	3 9 1 11 2 17
3699	488175	3 9 1 11 2 17
9246	95716	3 9 1 11 2 17
9346	496731	3 9 1 11 2 17
9352	504154	3 9 1 11 2 17
9393	608253	3 9 1 11 2 17
5988	823405	3 9 1 11 2 36
6435	95807	3 9 1 11 2 36
5184	6344725	3 9 1 11 2 38
975	118694	3 9 1 11 2 53
2533	25186474	3 9 1 11 2 53
6428	95738	3 9 1 11 2 53
6430	95750	3 9 1 11 2 53
1045	121142	3 9 1 11 2 57
4611	602017	3 9 1 11 2 57
4654	606202	3 9 1 11 2 57
4843	618859	3 9 1 11 2 57
8088	610399	3 9 1 11 2 57
21162	619158	3 9 1 11 2 57
3538	443845	3 9 1 11 2 71
3573	452675	3 9 1 11 2 71
3574	452766	3 9 1 11 2 71
6739	2927346	3 9 1 11 2 71
21388	3470506	3 9 1 12 1 17 2 78 1 178
23170	28315937	3 9 1 12 1 17 2 78 1 178
22759	32692196	3 9 1 12 1 57 1 157
16859	0	3 9 1 12 2 13 6 78 1 79
23528	51616	3 9 1 12 2 17 1 29
6906	59927	3 9 1 12 2 17 1 30 1 42
30275	1214345568	3 9 1 13 1 42 1 53 1 71 1 81
30276	1630519504	3 9 1 13 1 42 1 53 1 71 1 81
30277	1630325006	3 9 1 13 1 42 1 53 1 71 1 81
30279	365525720	3 9 1 13 1 42 1 53 1 71 1 81
7723	138658	3 9 1 13 2 17 1 29 1 81
27528	51412	3 9 1 13 2 17 1 29 1 81
5284	65496	3 9 1 17 1 36 1 124
9239	89576	3 9 1 17 1 36 1 124
6537	99570	3 9 1 17 1 36 1 57
4703	610786	3 9 1 17 1 53 1 57
4847	619089	3 9 1 17 1 53 1 57
6176	89645	3 9 1 17 1 53 1 57
12158	611074	3 9 1 17 1 53 1 57
26240	481390	3 9 1 17 2 178 1 201
1039	120832	3 9 1 17 2 53
4310	576249	3 9 1 17 2 53
4359	583788	3 9 1 17 2 53
4454	591355	3 9 1 17 2 53
6121	87650	3 9 1 17 2 53
6433	95772	3 9 1 17 2 53
2982	329715	3 9 1 17 2 57
4292	573568	3 9 1 17 2 57
4317	577719	3 9 1 17 2 57
4379	586118	3 9 1 17 2 57
5315	66568	3 9 1 17 2 57
7716	51285	3 9 1 17 2 57
2708	28177482	3 9 1 17 2 71
9311	367271	3 9 1 17 2 71
9639	2713317	3 9 1 17 2 71
9640	2713339	3 9 1 17 2 71
9641	2713340	3 9 1 17 2 71
9712	6418388	3 9 1 17 2 71
856	1122629	3 9 1 18 1 38
841	1121604	3 9 1 20 1 38
13214	1628893	3 9 1 24 1 38
3612	4597879	3 9 1 31 1 38
13665	15513163	3 9 1 33 1 38 5 78
32628	89770	3 9 1 36 1 53 1 124
1060	121879	3 9 1 36 1 53 1 57
1682	1635616	3 9 1 36 1 53 1 57
5083	6283256	3 9 1 36 1 53 1 57
5196	635223	3 9 1 36 1 53 1 57
9457	825412	3 9 1 36 1 53 1 57
6915	616795	3 9 1 36 1 57 1 124
4173	554007	3 9 1 36 2 53
6432	95761	3 9 1 36 2 53
7359	608275	3 9 1 36 2 53
7360	608311	3 9 1 36 2 53
7374	626437	3 9 1 36 2 53
7435	95829	3 9 1 36 2 53
4655	606224	3 9 1 36 2 57
6469	97029	3 9 1 36 2 57
9406	618871	3 9 1 36 2 57
30142	602039	3 9 1 36 2 57
30143	610413	3 9 1 36 2 57
30144	619181	3 9 1 36 2 57
77	3863114	3 9 1 36 2 71
3205	367259	3 9 1 36 2 71
3206	367306	3 9 1 36 2 71
3235	372394	3 9 1 36 2 71
3569	4519408	3 9 1 36 2 71
4146	5509659	3 9 1 36 2 71
718	110861	3 9 1 37
1933	18438385	3 9 1 38 1 134
10907	873698	3 9 1 38 1 310
6522	98986	3 9 1 38 1 42
7176	109046	3 9 1 38 1 64
1352	72762006	3 9 1 38 1 82
21290	39771089	3 9 1 38 5 57 1 306
3761	499832	3 9 1 39 2 42
5011	626051	3 9 1 39 2 64
26851	1084760	3 9 1 42 2 57 1 157
3333	39608474	3 9 1 53 1 57 1 124
2353	2252519	3 9 1 53 1 71 1 124
3554	446300	3 9 1 53 1 71 1 124
6597	102940863	3 9 1 53 1 71 1 124
6695	2252508	3 9 1 53 1 71 1 124
6795	394309	3 9 1 53 1 71 1 124
9237	89203	3 9 1 53 2 124
22726	27563651	3 9 1 53 2 124
6468	97007	3 9 1 53 2 57
1388	1435434	3 9 1 53 2 71
1389	1435445	3 9 1 53 2 71
2422	2367911	3 9 1 53 2 71
5442	696026	3 9 1 53 2 71
25926	36556475	3 9 1 53 2 71
25937	38361374	3 9 1 53 2 71
4623	603112	3 9 1 57 2 124
4695	610275	3 9 1 57 2 124
24440	364749	3 9 1 57 2 71
24441	369346	3 9 1 57 2 71
24442	446355	3 9 1 57 2 71
3737	494995	3 9 2 10 1 11 2 24
7159	5673074	3 9 2 10 1 11 2 24
1649	1611923	3 9 2 10 1 11 2 64
4689	60956232	3 9 2 10 1 11 2 64
4789	615598	3 9 2 10 1 11 2 64
11718	31543756	3 9 2 10 1 11 2 64
12177	61563255	3 9 2 10 1 11 2 64
16056	0	3 9 2 10 1 12 2 24 1 29
7079	552307	3 9 2 10 1 121 1 124
29774	3786398	3 9 2 10 1 121 1 124
24144	93356	3 9 2 10 1 17 1 126 1 201
9278	130267	3 9 2 10 1 17 1 38 1 53 1 63
5757	7640337	3 9 2 10 1 17 1 38 1 53 1 64
3763	500992	3 9 2 10 1 17 2 24
3876	5150425	3 9 2 10 1 17 2 24
8197	91101	3 9 2 10 1 17 2 24
4788	615587	3 9 2 10 1 17 2 64
24309	608333	3 9 2 10 1 17 2 64
24472	626415	3 9 2 10 1 17 2 64
32886	881685	3 9 2 10 1 21 1 24 1 123
3192	3638731	3 9 2 10 1 36 2 64
4787	615576	3 9 2 10 1 36 2 64
8087	608300	3 9 2 10 1 36 2 64
9269	117215	3 9 2 10 1 53 1 121
9271	118456	3 9 2 10 1 53 1 121
4133	5466842	3 9 2 10 1 57 1 121
5244	641703	3 9 2 10 1 57 1 121
10193	58981956	3 9 2 10 1 57 1 126 1 201
19989	3460182	3 9 2 10 1 57 2 64
30253	319039	3 9 2 10 1 71 1 121
16572	0	3 9 2 10 2 11 1 42 1 306
31274	120149	3 9 2 10 2 24 1 123
923	1132214	3 9 2 10 2 24 1 124
1434	1466768	3 9 2 10 2 24 1 124
1508	1521386	3 9 2 10 2 24 1 124
6220	91521	3 9 2 10 2 24 1 124
6308	93072	3 9 2 10 2 24 1 124
24526	2785980	3 9 2 10 2 24 1 124
301	102567	3 9 2 10 2 24 1 36
4701	610719	3 9 2 10 2 64 1 124
26723	618586	3 9 2 10 2 64 1 124
13189	150205213	3 9 2 10 5 53
13190	150224161	3 9 2 10 5 53
13191	150224172	3 9 2 10 5 53
13192	150224194	3 9 2 10 5 53
13193	150224207	3 9 2 10 5 53
13194	150224218	3 9 2 10 5 53
13195	150224229	3 9 2 10 5 53
13196	150224241	3 9 2 10 5 53
13197	150224252	3 9 2 10 5 53
13498	53555650	3 9 2 10 5 53
13597	67922263	3 9 2 10 5 53
3100	35065293	3 9 2 10 7 53
3101	35065306	3 9 2 10 7 53
3334	39635319	3 9 2 10 7 53
3925	52663680	3 9 2 10 7 53
3926	52663715	3 9 2 10 7 53
6961	74487857	3 9 2 10 7 53
32224	38411255	3 9 2 10 7 53
1281	13730091	3 9 2 11 1 116
2270	21789366	3 9 2 11 1 116
2347	22445427	3 9 2 11 1 116
2366	22884953	3 9 2 11 1 116
4289	5724561	3 9 2 11 1 116
5289	6575139	3 9 2 11 1 116
1271	13651144	3 9 2 11 1 12 1 14
32576	6331040	3 9 2 11 1 12 1 42
16905	0	3 9 2 11 1 12 5 78 1 79
16906	0	3 9 2 11 1 12 5 78 1 79
4319	5779953	3 9 2 11 1 123
31659	5779942	3 9 2 11 1 123
3758	499069	3 9 2 11 1 124
4637	603792	3 9 2 11 1 124
4702	610720	3 9 2 11 1 124
4705	611018	3 9 2 11 1 124
4845	619045	3 9 2 11 1 124
5177	632462	3 9 2 11 1 124
25731	13730557	3 9 2 11 1 127
25749	14920811	3 9 2 11 1 127
25751	15012369	3 9 2 11 1 127
25872	23617712	3 9 2 11 1 127
25886	25081394	3 9 2 11 1 127
25940	38404421	3 9 2 11 1 127
30069	27546470	3 9 2 11 1 13 2 78
16886	0	3 9 2 11 1 13 2 78 1 201
16674	0	3 9 2 11 1 13 4 78
11885	4501513	3 9 2 11 1 13 5 78
16533	0	3 9 2 11 1 13 5 78
16534	0	3 9 2 11 1 13 5 78
16883	0	3 9 2 11 1 13 5 78
33163	17327774	3 9 2 11 1 153
417	105679	3 9 2 11 1 17
599	108689	3 9 2 11 1 17
3931	526750	3 9 2 11 1 17
4311	576261	3 9 2 11 1 17
6424	95658	3 9 2 11 1 17
6436	95874	3 9 2 11 1 17
2147	2050433	3 9 2 11 1 18 1 306
600	108690	3 9 2 11 1 36
6116	87592	3 9 2 11 1 36
6119	87627	3 9 2 11 1 36
6423	95647	3 9 2 11 1 36
6426	95681	3 9 2 11 1 36
6434	95783	3 9 2 11 1 36
4198	556978	3 9 2 11 1 53
4790	615601	3 9 2 11 1 53
5361	6781982	3 9 2 11 1 53
6425	95669	3 9 2 11 1 53
6427	95727	3 9 2 11 1 53
30774	608231	3 9 2 11 1 53
5958	81209	3 9 2 11 1 57
6032	83410	3 9 2 11 1 57
6184	89872	3 9 2 11 1 57
6535	99514	3 9 2 11 1 57
30616	99127	3 9 2 11 1 57
26672	96888	3 9 2 11 3 78 1 189 1 301 1 306
12521	480728	3 9 2 12 1 13 3 78
21881	92377861	3 9 2 12 1 13 5 78
1440	1470946	3 9 2 12 1 17 1 78
11375	1641414	3 9 2 12 1 17 1 78
888	1125786	3 9 2 12 1 17 2 78
3955	529351	3 9 2 12 1 17 2 78
2318	2217416	3 9 2 12 1 36 2 78
1301	139855	3 9 2 17 1 123
2840	303071	3 9 2 17 1 124
2844	303388	3 9 2 17 1 124
3714	490799	3 9 2 17 1 124
6183	89861	3 9 2 17 1 124
6528	99105	3 9 2 17 1 124
6534	99503	3 9 2 17 1 124
2232	2138229	3 9 2 17 1 53
4792	615678	3 9 2 17 1 53
64	3316094	3 9 2 17 1 57
21170	601898	3 9 2 17 1 57
25112	16090338	3 9 2 17 1 57
26468	6665981	3 9 2 17 1 57
26780	3163073	3 9 2 17 1 57
24582	6231181	3 9 2 24 1 39
9363	535875	3 9 2 36 1 124
32606	99569	3 9 2 36 1 57
32744	5307142	3 9 2 36 1 57
2986	330541	3 9 2 53 1 101 1 306
1003	1194656	3 9 2 53 1 116
30648	102363	3 9 2 53 1 120
6030	83385	3 9 2 53 1 123
6111	874420	3 9 2 53 1 123
3782	50306	3 9 2 53 1 124
3840	50793	3 9 2 53 1 124
3868	51365	3 9 2 53 1 124
3873	51445	3 9 2 53 1 124
9216	50840	3 9 2 53 1 124
33164	75560633	3 9 2 53 1 153
2936	3209221	3 9 2 53 1 57
4610	601887	3 9 2 53 1 57
4706	611063	3 9 2 53 1 57
4840	618622	3 9 2 53 1 57
6175	89612	3 9 2 53 1 57
6536	99547	3 9 2 53 1 57
1390	1435489	3 9 2 53 1 71
24192	348594	3 9 2 53 1 71
24257	1435467	3 9 2 53 1 71
24258	1435490	3 9 2 53 1 71
25304	2268055	3 9 2 53 1 71
25927	36556500	3 9 2 53 1 71
2680	2759719	3 9 2 53 2 78 1 301 1 306
3947	528756	3 9 2 57 1 123
6531	99343	3 9 2 57 1 124
9361	528450	3 9 2 57 1 124
9395	610300	3 9 2 57 1 124
9548	1670173	3 9 2 57 1 153
22700	5910203	3 9 2 57 1 153
2139	2044884	3 9 2 57 1 156
4441	5910190	3 9 2 57 1 156
16325	0	3 9 2 57 1 64 1 178
26156	374527	3 9 2 57 3 74 6 75 1 130
9461	839930	3 9 2 57 3 78 1 155
9799	10156500	3 9 2 57 3 78 1 155
10143	52790666	3 9 2 57 5 78 1 158
22750	30332877	3 9 2 57 5 78 1 158
1597	1583580	3 9 2 71 1 124
7286	385002	3 9 2 71 1 124
9331	455867	3 9 2 71 1 124
9671	2991288	3 9 2 71 1 124
19863	455403	3 9 2 71 1 124
21807	4519395	3 9 2 71 1 124
28785	3449487	3 9 3 10 1 11 1 19 2 78 1 306
7416	83738	3 9 3 10 1 17 1 38 2 63
3907	521744	3 9 3 10 1 17 1 38 2 64
22426	31810896	3 9 3 10 2 17 2 36 1 64 2 178
9242	93174	3 9 3 10 2 24 1 41
1261	135773	3 9 3 10 3 24
4879	621238	3 9 3 10 3 24
8120	634366	3 9 3 10 3 24
5026	626391	3 9 3 10 3 64
24211	608219	3 9 3 10 3 64
24214	615543	3 9 3 10 3 64
598	108678	3 9 3 11
3930	526738	3 9 3 11
6422	95636	3 9 3 11
13142	10365943	3 9 3 116
25717	10347145	3 9 3 116
25951	38700184	3 9 3 116
16522	0	3 9 3 12 3 14
17022	0	3 9 3 12 7 78 1 79
3945	528449	3 9 3 124
4180	554950	3 9 3 124
4275	569517	3 9 3 124
2636	2672584	3 9 3 127
7741	2459101	3 9 3 127
11634	2672573	3 9 3 127
3979	533733	3 9 3 17
6122	87661	3 9 3 17
7790	108736	3 9 3 17
6118	87616	3 9 3 53
7073	120821	3 9 3 53
7789	108703	3 9 3 53
4696	610311	3 9 3 57
8363	99354	3 9 3 57
12144	603134	3 9 3 57
1455	1489538	3 9 3 71
3204	367237	3 9 3 71
3234	372383	3 9 3 71
13873	476700	3 9 4 10 2 12 1 13 2 17 2 24 1 189
14542	214379	3 9 5 10 1 105 1 159
28951	475810	3 9 6 10 2 12 1 13 4 24 1 189
14302	14604285	30 2 2 42
2798	297358	30 78
25136	992041	30 9 12 10
6675	17854078	30 9 4 10 2 195
7484	1450233	30 9 6 10 2 173
31281	138143234	30 9 6 10 3 11 3 307
9354	512630	30 9 6 10 3 176
14693	297392	32 78
31388	123847858	32 9 10 10 2 307
31279	126717235	33 9 6 10 3 307
14694	297472	34 78
14695	297507	36 78
3297	38578200	4 1 1 133 1 139 1 141
3413	4151693	4 1 1 135 1 137
8092	6163640	4 1 1 137
5836	77769	4 1 1 152
7502	3277267	4 1 1 172 1 175
7544	75763	4 1 1 173
10763	1825612	4 1 1 176
28608	595335	4 1 1 19 1 21 5 78 3 79 2 80 2 202 1 302
7131	71589	4 1 1 19 1 21 6 78 4 79 2 80 1 202 1 302
17124	0	4 1 1 19 1 302
2365	22842417	4 1 1 19 1 78 1 80 1 137
6003	826368	4 1 1 19 1 78 1 80 1 163
16300	0	4 1 1 19 1 80 1 203
29301	520854	4 1 1 19 6 78 4 79 2 80 1 82 1 202 1 302
3298	38578211	4 1 1 2 1 133 1 139 1 141
1370	14290927	4 1 1 2 1 137
30682	13286925	4 1 1 2 1 137
18138	0	4 1 1 2 1 14 2 78 1 79 2 80
3070	3453994	4 1 1 2 1 152
10764	1825623	4 1 1 2 1 176
24626	20734296	4 1 1 2 1 19 1 302
30146	17283817	4 1 1 2 1 19 3 78 1 80 1 203
17874	6931700	4 1 1 2 1 209
10475	102839087	4 1 1 2 1 22 1 78 1 79 1 80 1 202
32832	102839087	4 1 1 2 1 22 2 78 2 79 1 80
7560	78626	4 1 1 2 1 25 1 176
14317	1528150	4 1 1 2 1 25 1 70
10328	77077066	4 1 1 2 1 25 2 103
21608	25813176	4 1 1 2 1 26 1 81 1 141
4083	54286883	4 1 1 2 1 3 1 186
4279	57094356	4 1 1 2 1 3 1 186
18047	99799298	4 1 1 2 1 3 1 208
12244	66017229	4 1 1 2 1 3 1 24 1 70
8577	28619934	4 1 1 2 1 3 1 25 1 26 1 78 1 80
8584	28894668	4 1 1 2 1 3 1 25 1 26 1 78 1 80
12677	18641811	4 1 1 2 1 3 1 26
1956	18641708	4 1 1 2 1 3 1 301
1984	1888579	4 1 1 2 1 3 1 301
2052	19550108	4 1 1 2 1 3 1 301
13005	71172571	4 1 1 2 1 3 1 301
12135	597455	4 1 1 2 1 3 1 305
16989	0	4 1 1 2 1 3 1 33
12141	6006151	4 1 1 2 1 3 1 35
15040	55505232	4 1 1 2 1 3 1 4 1 14
22381	36794646	4 1 1 2 1 3 1 4 1 14
17282	0	4 1 1 2 1 3 1 4 1 21
18078	0	4 1 1 2 1 3 1 4 1 21
19166	0	4 1 1 2 1 3 1 4 1 21
27267	34856445	4 1 1 2 1 3 1 4 1 21
13623	75177718	4 1 1 2 1 3 1 4 1 42
21606	3302098	4 1 1 2 1 3 1 4 1 42
13116	2371064	4 1 1 2 1 3 1 4 1 44
13917	2371086	4 1 1 2 1 3 1 4 1 44
11285	13427435	4 1 1 2 1 3 1 4 1 5
13438	4316658	4 1 1 2 1 3 1 4 1 5
15203	65502605	4 1 1 2 1 3 1 4 1 5
17461	16106619	4 1 1 2 1 3 1 4 1 5
15879	0	4 1 1 2 1 3 1 4 1 5 1 25
3338	3970625	4 1 1 2 1 3 1 4 1 81
7364	6144930	4 1 1 2 1 3 1 4 1 81
12693	19781249	4 1 1 2 1 3 1 4 1 81
4540	595415	4 1 1 2 1 3 1 4 1 82
4970	625069	4 1 1 2 1 3 1 4 1 82
12833	4911700	4 1 1 2 1 3 1 4 1 82
26686	28357688	4 1 1 2 1 3 1 4 1 82
16489	0	4 1 1 2 1 3 1 4 5 78 1 79
16600	0	4 1 1 2 1 3 1 4 5 9 1 12
16574	0	4 1 1 2 1 3 1 4 7 9 2 10 1 12
3174	35951338	4 1 1 2 1 3 1 46
8900	596383	4 1 1 2 1 3 1 46
12921	59889451	4 1 1 2 1 3 1 46
18825	90676087	4 1 1 2 1 3 1 6 1 46
10771	56523263	4 1 1 2 1 3 1 6 1 8
18884	0	4 1 1 2 1 3 1 6 1 8
22080	0	4 1 1 2 1 3 1 6 4 9 1 10 1 13
12911	56798164	4 1 1 2 1 3 1 7 1 26
18408	0	4 1 1 2 1 3 1 7 3 78 1 79 1 80
19086	0	4 1 1 2 1 3 1 70 1 77 1 82
1512	1522469	4 1 1 2 1 3 1 77 1 301
18369	0	4 1 1 2 1 3 1 78 1 79 1 80
3053	3404782	4 1 1 2 1 3 1 8
8547	19550813	4 1 1 2 1 3 1 8
8946	19780688	4 1 1 2 1 3 1 8
10912	2213378	4 1 1 2 1 3 1 8
11787	37549896	4 1 1 2 1 3 1 8
11849	42067481	4 1 1 2 1 3 1 8
11850	42067492	4 1 1 2 1 3 1 8
12187	61847787	4 1 1 2 1 3 1 8
12624	14255233	4 1 1 2 1 3 1 8
15105	59643753	4 1 1 2 1 3 1 8
15215	66225318	4 1 1 2 1 3 1 8
24432	30434549	4 1 1 2 1 3 1 8 1 77
8492	0	4 1 1 2 1 3 1 8 3 78 2 79
12238	64379302	4 1 1 2 1 3 1 85
8627	50534913	4 1 1 2 1 3 2 25 1 79 1 80
8630	50535052	4 1 1 2 1 3 2 25 1 79 1 80
8837	0	4 1 1 2 1 3 2 25 1 79 1 80
15091	58858518	4 1 1 2 1 3 2 25 1 79 1 80
16622	0	4 1 1 2 1 3 2 78 1 202 1 203
18395	0	4 1 1 2 1 3 3 78 1 79 1 203
16592	0	4 1 1 2 1 3 3 78 3 79
18376	0	4 1 1 2 1 3 3 78 3 79
27737	54411175	4 1 1 2 1 3 3 78 3 79
15067	57079773	4 1 1 2 1 3 3 9 1 11 1 12 1 13
16705	0	4 1 1 2 1 3 3 9 2 11 1 195
16706	0	4 1 1 2 1 3 3 9 2 11 1 195
17149	0	4 1 1 2 1 3 4 9 1 11 1 195
17779	62449905	4 1 1 2 1 3 4 9 1 12 1 13
9111	0	4 1 1 2 1 3 5 78 3 79 1 80
18511	0	4 1 1 2 1 3 5 78 5 79
18512	0	4 1 1 2 1 3 5 78 5 79
14954	4406524	4 1 1 2 1 3 5 9 1 195
15370	69719079	4 1 1 2 1 3 5 9 1 195
15371	69719091	4 1 1 2 1 3 5 9 1 195
2174	20669049	4 1 1 2 1 302
4244	564045	4 1 1 2 1 302
5688	75832	4 1 1 2 1 4
11952	5340307	4 1 1 2 1 4 1 19
14893	40239187	4 1 1 2 1 4 1 19
22085	0	4 1 1 2 1 4 1 19 1 22
3986	5340783	4 1 1 2 1 4 1 22
11580	2308385	4 1 1 2 1 4 1 22
21258	34949229	4 1 1 2 1 4 1 22
6239	919948	4 1 1 2 1 4 1 25
12504	29072933	4 1 1 2 1 4 1 25
14419	17348571	4 1 1 2 1 4 1 25
3481	42910645	4 1 1 2 1 4 1 25 1 133
8848	0	4 1 1 2 1 4 1 25 1 26 1 78 1 79
8849	0	4 1 1 2 1 4 1 25 1 26 1 78 1 79
27793	26563859	4 1 1 2 1 4 1 25 1 26 1 79
27794	26563848	4 1 1 2 1 4 1 25 1 26 1 79
16959	0	4 1 1 2 1 4 1 30
16990	0	4 1 1 2 1 4 1 32
17251	52841288	4 1 1 2 1 4 1 34
21591	57757605	4 1 1 2 1 4 1 34
25661	51015895	4 1 1 2 1 4 1 34 1 77
10844	33429720	4 1 1 2 1 4 1 45
17060	0	4 1 1 2 1 4 1 49
11762	35387634	4 1 1 2 1 4 1 5 1 8
2057	19550835	4 1 1 2 1 4 1 6
3343	39761610	4 1 1 2 1 4 1 6
5399	690926	4 1 1 2 1 4 1 6
8649	66225136	4 1 1 2 1 4 1 6
11815	39782439	4 1 1 2 1 4 1 6
12282	690937	4 1 1 2 1 4 1 6
18744	3404599	4 1 1 2 1 4 1 6
19218	3123931	4 1 1 2 1 4 1 6
3716	4911608	4 1 1 2 1 4 1 66
525	107391	4 1 1 2 1 4 1 7
11451	18231533	4 1 1 2 1 4 1 7
12081	560236	4 1 1 2 1 4 1 7
22376	0	4 1 1 2 1 4 1 7 1 22
15059	56544082	4 1 1 2 1 4 1 7 1 25
3328	3938952	4 1 1 2 1 4 1 77
12390	813672	4 1 1 2 1 4 1 77
8446	14924517	4 1 1 2 1 4 1 77 2 78 2 79
8447	14924528	4 1 1 2 1 4 1 77 2 78 2 79
23004	0	4 1 1 2 1 4 1 77 4 78 2 79
23005	0	4 1 1 2 1 4 1 77 4 78 2 79
23110	24347895	4 1 1 2 1 4 1 78 1 79 1 135 1 136
23111	24347884	4 1 1 2 1 4 1 78 1 79 1 135 1 136
12640	1569433	4 1 1 2 1 4 1 8 1 82
30985	7445194	4 1 1 2 1 4 2 22
7316	51422549	4 1 1 2 1 4 2 25
8863	0	4 1 1 2 1 4 2 25 2 79
8865	0	4 1 1 2 1 4 2 25 2 79
8866	0	4 1 1 2 1 4 2 25 2 79
15037	54572031	4 1 1 2 1 4 2 25 2 79
30933	2917784	4 1 1 2 1 4 2 77
16389	0	4 1 1 2 1 4 2 78 1 80
27789	32188059	4 1 1 2 1 4 3 78 1 79 1 301
