IdDippr	T(K)	P(Mpa)	rho(g/cm3)	D(cm2/s)
1606	323.15	188.38	1.521	3.55E-05	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	6.5	0.408	4.87E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	7.53	0.522	3.69E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	8.04	0.576	3.33E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	8.56	0.626	3.06E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	10	0.733	2.46E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	12.24	0.837	2.03E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	16.02	0.941	1.66E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	22	1.045	1.37E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	30.89	1.118	1.15E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	34.05	1.142	1.12E-04	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	53.61	1.251	8.87E-05	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1606	348.15	83.74	1.351	7.07E-05	Harris, K. R.  The density dependence of the self-diffusion coefficient of chlorotrifluoromethane near the critical temperature.    Physica A:  Statistical Mechanics and Its Applications (Amsterdam, Netherlands)  (1978),  93A(3-4),  593-610. 
1501	283.2	0.101	1.613	9.84E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	283.2	15.6	1.634	8.49E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	283.2	37.6	1.664	6.91E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	283.2	53.1	1.683	5.92E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	283.2	76.9	1.707	5.19E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	0.101	1.584	1.30E-05	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	18.2	1.613	1.08E-05	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	41.3	1.645	8.70E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	64.8	1.672	7.48E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	65.9	1.673	7.31E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	83.4	1.692	6.32E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	102.3	1.711	5.93E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	298.2	121.6	1.73	5.13E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	313.2	0.101	1.556	1.70E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	313.2	28.5	1.599	1.31E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	313.2	68	1.656	9.06E-07	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	313.2	96.3	1.683	7.65E-07	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	313.2	127.7	1.712	6.26E-07	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	313.2	146.9	1.725	5.91E-07	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	0.101	1.526	2.08E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	30.4	1.58	1.63E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	50.3	1.609	1.39E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	66.5	1.629	1.19E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	90.3	1.658	1.00E-06	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	121.6	1.687	8.42E-07	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	145	1.706	7.81E-07	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1501	328.2	147.5	1.71E+00	7.42E-07	McCool, M. A. and Woolf, L. A. (1972) Pressure and temperature dependence of the self-di¤usion of carbon tetrachloride. J. Chem. Soc. Faraday ¹rans.I 68, 1971.
1615	147	10	1.58	9.30E-06	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	161	10	1.547	1.50E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	182	10	1.491	2.40E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	205	10	1.421	4.90E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	246	10	1.267	7.40E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	142	50	1.633	7.20E-06	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	147	50	1.624	8.10E-06	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	159	50	1.597	1.10E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	161	50	1.597	1.10E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	168	50	1.582	1.50E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	182	50	1.552	2.10E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	195	50	2	2.70E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	205	50	1.498	3.70E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	246	50	1.391	6.10E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	160	100	1.646	7.80E-06	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	161	100	1.645	8.60E-06	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	168	100	1.632	1.10E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	205	100	1.563	2.10E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	224	100	1.524	2.80E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	243	100	1.483	3.50E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1615	246	100	1.476	4.90E-05	Prielmeier, F. X., Lang, E. W. and Ludemann, H.-D.(1984) Pressure dependence of the self-di¤usion in liquid trißuoromethane. Mol. Phys. 52, 1105.
1616	243.15	40.59412781	1.34E+00	4.87E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	243.15	28.10362694	1.27E+00	6.33E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	243.15	14.13471503	1.12E+00	8.73E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	243.15	10.47322971	1.04E+00	9.69E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	243.15	7.226252159	8.86E-01	1.28E-04	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	243.15	4.474710091	3.37E-01	4.19E-04	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	243.15	3.231186775	2.06E-01	8.78E-04	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	243.15	2.408092771	1.36E-01	1.33E-03	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	253.15	40.05724155	1.30E+00	4.94E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	253.15	28.03651616	1.22E+00	6.62E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	253.15	19.37330373	1.13E+00	8.18E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	253.15	13.79916112	1.04E+00	9.37E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	253.15	5.68270417	4.69E-01	3.61E-04	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	253.15	4.58919319	3.16E-01	5.81E-04	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	253.15	2.925240563	1.60E-01	1.15E-03	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	263.15	39.99013077	1.27E+00	5.14E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	263.15	28.6405132	1.1855	7.19E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	263.15	19.77596842	1.0845	8.85E-05	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	263.15	14.47026894	9.79E-01	1.13E-04	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
1616	263.15	11.32593141	8.73E-01	1.34E-04	Khoury, F. and Kobayashi, R. (1971) Data by NMR and representations of self-di¤usion coe¦cients in Carbon tetraßuoride and determination of intermolecular force constants. J. Chem. Phys. 55, 2439.
