1974 Chem_Info_ChemID	Min_T	Min_Val	Max_T	Max_Val	Avg_Dev	Num_Coeffs	A	B	C	D	E	Max_Dev	Max_Dev_T	Value
1608	167.5599976	40.134	430	3866700	1.700000048	5	83.996	-5098	-9.8148	0.000013751	2	7.400000095	229	ETHANE, 2-CHLORO-1,1,1,-TRIFLUORO-
1609	180.6199951	236.35	418.8500061	3242100	0.400000006	5	51.933	-4144.5	-4.5269	5.2767E-17	6	2.799999952	333	ETHANE, 1,2-DICHLORO-1,1,2,2-TETRAFLUORO-
1610	153.0899963	3.9129	406.8299866	2885900	0.187999994	5	58.829	-4560	-5.5017	6.8671E-17	6	3.779000044	259.980011	ETHANE, PENTAFLUOROMETHOXY-
1611	163	0.59954	487.7999878	3371700	0.200000003	5	90.238	-6094.2	-10.53	0.000010363	2	1.399999976	320	ETHANE, 1,2-DIBROMO-1,1,2,2-TETRAFLUORO-
1612	134.6499939	2.6757	400.5499878	4461800	0.100000001	5	48.629	-3714.8	-4.1035	3.4151E-06	2	0.100000001	243	ETHENE, 2-CHLORO-1,1-DIFLUORO-
1613	131.3500061	432.87	317.4200134	5875400	0.5	5	59.123	-3043.7	-6.1845	0.000016637	2	4.599999905	161	METHANE, FLUORO-
1614	136.9499969	54.312	351.2550049	5760000	0.200000003	5	69.132	-3847.7	-7.5868	0.000015065	2	4.900000095	220	METHANE, DIFLUORO-
1615	117.9700012	59.815	299.0100098	4789700	0.300000012	5	66.043	-3244	-7.2767	0.000018665	2	3.700000048	164	METHANE, TRIFLUORO-
1617	129.9499969	8.3714	375.3099976	5006000	0.600000024	5	56.639	-3576.5	-5.5801	9.8969E-06	2	4.5	307	ETHANE, FLUORO-
1619	161.8200073	1142.9	345.8800049	3754100	0.100000001	5	71.776	-3870.1	-8.1092	0.000016372	2	1.299999952	215	ETHANE, 1,1,1-TRIFLUORO-
1620	179.75	144.68	398.0700073	3218100	1.320000052	5	67.322	-4923.7	-6.7337	8.6307E-17	6	9.630000114	352.980011	1,1,1,3,3,3-HEXAFLUOROPROPANE
1621	140.8999939	0.22991	409.8999939	3131500	0.550000012	5	62.763	-4862.82	-6.00662	4.06005E-17	6	2.210000038	273.1499939	1,3-BUTADIENE, 1,1,2,3,4,4-HEXAFLUORO-
1626	257.1499939	123.78	523.9000244	1295600	-86	5	77.319	-7330.6	-7.9282	1.8797E-17	6			NONANE, EICOSAFLUORO
1629	129.1499939	381.1	302.7999878	4480300	1	5	203.27	-5776.6	-33.235	0.069341	1	2.5	143	ETHENE, 1,1-DIFLUORO-
1630	142	1160.5	306.4500122	3945600	0	5	75.184	-3521.9	-8.8314	0.000021903	2	0.100000001	178	ETHENE, TETRAFLUORO-
1631	348.1499939	3101.8	570.5	972290	-86	5	86.608	-8792.1	-9.1133	1.2417E-17	6			DODECANE, HEXACOSAFLUORO
1634	128	0.58697	411.980011	5154400	0.400000006	5	44.482	-3665.9	-3.3749	3.9225E-17	6	1.799999952	293	METHANE, BROMODIFLUORO-
1640	154.5599976	64.501	386.4400024	4507000	0.100000001	5	73.491	-4385.9	-8.1851	0.000012978	2	0.899999976	314	ETHANE, 1,1-DIFLUORO-
1641	179.4700012	195.44	467	7997200	0.300000012	5	72.586	-4698.6	-7.9966	0.000011553	2	2.200000048	200	METHANE, BROMO-
1645	154.5500031	0.37155	503.7999878	6290300	0.800000012	5	62.217	-5113.3	-5.9761	4.7174E-17	6	7	228	ETHANE, BROMO-
1646	170.1499939	2336	339.1650085	3608200	0.200000003	5	82.644	-4254.3	-9.8199	0.000019244	2	2	230	ETHANE, PENTAFLUORO-
1649	273.1499939	0.61051	824	4605000	1.299999952	5	69.617	-9327.4	-6.4105	2.7633E-19	6	9.800000191	324	ETHANE, 1,1,2,2-TETRABROMO-
1650	163.1499939	0.10203	544	5391300	0.300000012	5	62.683	-5648.6	-5.956	2.7676E-17	6	1.899999976	273	PROPANE, 1-BROMO-
1651	184.1499939	7.0504	532	5509400	0.699999988	5	76.971	-5739	-8.4645	8.7173E-06	2	2.900000095	297	PROPANE, 2-BROMO-
1655	160.75	0.0014187	577	4642600	2.200000048	5	176.91	-9363.1	-25.61	0.030316	1	10.80000019	224	BUTANE, 1-BROMO-
1667	217.0500031	0.051193	651	3080300	0.300000012	5	104.67	-9299.9	-12.105	0.000007028	2	2.5	343	HEPTANE, 1-BROMO
1672	210.1499939	2.6373	628	6033600	0.400000006	5	62.711	-6503.5	-5.7669	1.0427E-06	2	2.5	307	ETHANE, 1,1-DIBROMO-
1673	282.8500061	753.27	650.1500244	5374700	2.200000048	5	43.751	-5587.7	-3.0891	8.2664E-07	2	11.89999962	326	ETHANE, 1,2-DIBROMO-
1678	266.25	2.3297	761	4732300	5.099999905	5	141.43	-10813	-18.644	0.015565	1	26.20000076	339	BENZENE, 1,3-DIBROMO-
1679	287.519989	31101	483	3330200	0.899999976	5	161.22	-8578	-21.757	0.000025792	2	2	301	ETHANE, 1,1,1, TRICHLORO-2,2,2-TRIFLUORO-
1680	242.4299927	7.8364	670.1500244	4519600	0.5	5	63.749	-7130.2	-5.879	5.2136E-18	6	2.200000048	337	BENZENE, BROMO-
1681	206.6999969	254.55	528	7356900	0.699999988	5	48.858	-4579.7	-3.9698	2.3717E-17	6	4.900000095	209	METHANE, IODO-
1682	162.0500031	0.17395	561	5979000	1.5	5	44.275	-4795.1	-3.23	1.0303E-17	6	6.199999809	219	ETHANE, IODO-
1683	171.8500061	0.081322	593	5026700	0.600000024	5	47.291	-5339.9	-3.6388	8.7067E-18	6	3.900000095	271	PROPANE, 1-IODO-
1684	183.1499939	0.78427	578	5121000	1	5	81.344	-6348	-9.0585	8.0691E-06	2	5.300000191	273	PROPANE, 2-IODO-
1691	241.8300018	1.1752	721.1500244	4520400	0.400000006	5	80.266	-8248.7	-8.4197	3.6633E-06	2	1.600000024	378	BENZENE, IODO-
1692	279.25	39.295	747	5449400	1.100000024	5	102.65	-9331.8	-11.711	0.000005079	2	6.300000191	396	METHANE, DIIODO-
1693	216.5800018	4900.7	418.5499878	3314800	0.200000003	5	80.816	-4929.5	-9.3293	0.000013098	2	1.100000024	303	ETHANE, 1,1-DICHLORO-1,2,2,2-TETRAFLUORO-
1694	166	4.1476	456.9400024	3665200	0.200000003	5	85.414	-5651.9	-9.8284	0.000010843	2	3.900000095	280	ETHANE, 1,1-DICHLORO-2,2,2-TRIFLUORO-
1696	138.1499939	0.17405	451.5799866	5194600	0.400000006	5	81.939	-5221.8	-9.3544	0.000011125	2	4.699999809	213	METHANE, DICHLOROFLUORO-
1697	279.3500061	0.21651	824	3691900	0.600000024	5	67.423	-9684.1	-6.0874	1.032E-18	6	1.799999952	503	NAPHTHALENE, 1-BROMO-
1698	281.2000122	251.04	696	6086800	0.300000012	5	58.068	-6765.3	-5.0514	2.9653E-18	6	1.200000048	440	METHANE, TRIBROMO-
1699	116.6500015	0.08712	368	2877800	2.799999952	5	69.631	-4331.6	-7.3413	1.551E-16	6	7.5	270	1-PROPENE, 1,1,2,3,3,3-HEXAFLUORO-
1701	179.6900024	176.71	430.0499878	7413900	1.399999976	5	75.206	-5082.8	-8.0919	0.000008113	2	26.89999962	210	METHANAMINE
1702	180.9600067	75.575	437.2000122	5258300	1.100000024	5	71.738	-5302	-7.3324	6.42E-17	6	4.099999905	201	METHANAMINE, N-METHYL-
1703	156.0800018	9.9206	433.25	4102000	1.5	5	134.68	-6055.8	-19.415	0.028619	1	5.400000095	193	METHANAMINE, N,N-DIMETHYL-
1704	192.1499939	151.83	456.1499939	5593700	1.100000024	5	81.56	-5596.9	-9.0779	0.000008792	2	4.199999809	225	ETHANAMINE
1705	168.1499939	0.095905	526	3664500	0.319999993	5	59.508	-5757.8	-5.3876	1.452E-17	6	3	350.8999939	2-BUTANAMINE, 2-METHYL-
1706	158.4499969	0.010646	535.1500244	3037300	2.099999905	5	56.55	-5681.9	-4.9815	1.2363E-17	6	10.60000038	285	ETHANAMINE, N,N-DIETHYL-
1707	210.1499939	3.6942	550	3111300	1.899999976	5	54	-6018.5	-4.4981	9.9684E-18	6	9.899999619	308	1-PROPANAMINE, N-PROPYL-
1708	210	9.8421	538	2930400	0.899999976	5	62.438	-6110.6	-5.8077	1.3552E-17	6	7.099999905	363	1-BUTANAMINE, n,n-DIMETHYL-
1709	130	0.00018506	506.1000061	3341500	3.279999971	5	53.052	-5155.9	-4.5169	1.684E-17	6	6.539999962	444.6099854	n-ETHYL-n-METHYLETHANAMINE
1710	223.3500061	374.11	496.6000061	3674400	0.800000012	5	49.314	-4949	-3.9256	9.1978E-18	6	3.700000048	278	ETHANAMINE, N-ETHYL-
1711	188.3600006	13.004	496.9500122	4738100	0.899999976	5	58.398	-5312.7	-5.2876	1.9913E-06	2	1.799999952	296	1-PROPANAMINE
1712	224.0500031	77.95	531.9000244	4197900	1.100000024	5	65.67	-6168.5	-6.2426	1.5835E-17	6	1.600000024	333	1-BUTANAMINE
1713	218.1499939	8.2957	555	3580200	0.300000012	5	63.311	-6498.6	-5.8321	1.1701E-17	6	2.400000095	303	1-PENTANAMINE
1714	188.5500031	2.743	513.7299805	4211600	1.899999976	5	66.734	-6030.1	-6.4406	2.4888E-17	6	4.300000191	305	1-PROPANAMINE, 2-METHYL-
1715	237.7599945	1475.4	508.6000061	5749600	1.919999957	5	45.795	-4731.5	-3.3997	1.493E-17	6	2.960000038	337.5499878	CYCLOPROPANE AMINE
1717	274.6900024	408.47	653.1500244	14731000	0.400000006	5	76.858	-7245.2	-8.22	0.0061557	1	1.299999952	573	HYDRAZINE
1718	203.1499939	0.20498	580	2571100	0.600000024	5	55.582	-6501.1	-4.7498	1.8126E-06	2	2	292	1-PROPANAMINE, 2-METHYL-N-(2-METHYLPROPYL)-
1719	177.9499969	7.7251	471.8500061	4540400	0.300000012	5	136.66	-7201.5	-18.934	0.022255	1	3.700000048	293	2-PROPANAMINE
1720	311.3399963	0.66429	722	1661900	1.5	5	111.1	-13133	-12.077	6.3843E-18	6	16.20000076	408	1-TETRADECANAMINE
1721	249.7400055	26.399	639.75	6529500	2.400000095	5	125.02	-9092.6	-16.079	0.013712	1	7.900000095	488	1H-PYRROLE
1722	252.1499939	0.0020361	675	3849500	1.799999952	5	253.07	-18378	-33.972	0.000023348	2	4	420	ETHANOL, 2,2'-(METHYLIMINO)bis-
1723	283.6499939	13.368	678.2000122	7162500	2.099999905	5	92.624	-10367	-9.4699	1.9E-18	6	8.100000381	483	ETHANOL, 2-AMINO-
1724	301.1499939	0.10203	736.5999756	4260300	0.800000012	5	106.38	-13714	-11.06	3.2645E-18	6	2.700000048	340	ETHANOL, 2,2'-IMINOBIS-
1725	294.3500061	0.00028701	772.0999756	2735400	1.5	5	128.32	-16855	-13.935	4.6601E-18	6	9.100000381	481	ETHANOL, 2,2',2''-NITRILOTRIS-
1726	168.6499939	0.40838	514.2999878	3995500	0.5	5	55.478	-5324.9	-4.8364	1.454E-17	6	2.900000095	298	2-BUTANAMINE
1727	206.1900024	179.28	483.8999939	3839700	1	5	60.529	-4951.8	-6.0687	0.0049204	1	7.099999905	298	2-PROPANAMINE, 2-METHYL-
1729	255.4499969	68.437	615	4191100	2	5	149.08	-9336.7	-20.524	0.021378	1	8.600000381	304	CYCLOHEXANAMINE
1730	317.6499939	0.0061664	863	1706900	0.5	5	102.86	-14867	-10.614	1.1434E-18	6	0.600000024	699	See note on molecular weight
1731	313.9500122	170.84	660	3293700	1.5	5	44.509	-7061.4	-2.9359	3.1235E-18	6	4.599999905	474	1,6-HEXANEDIAMINE
1732	371.25	77.223	804	4337400	2.299999952	5	75.248	-11094	-6.9328	7.8095E-19	6	9.5	591	1,3-BENZENEDIAMINE, 4-METHYL-
1733	227.1499939	0.056558	684	4307400	2.799999952	5	112.89	-10192	-13.127	6.3672E-06	2	10.69999981	348	BENZENEMETHANAMINE
1734	434.25	69669	655	3900300	0.200000003	5	137.63	-11428	-16.755	8.4936E-06	2	0.899999976	447	1,4-DIAZABICYCLO(2.2.2)OCTANE
1735	371.6499939	10.109	845	2832900	0.100000001	5	91.093	-12996	-9.0934	1.1735E-18	6	0.200000003	610	1-TRIAZENE, 1,3-DIPHENYL-
1736	256.7999878	0.59541	716.5	4678500	2.200000048	5	141.33	-11947	-17.281	8.4041E-06	2	16.89999962	290	BENZENAMINE, 2-METHYL-
1737	241.8999939	0.056585	707	4256100	0.899999976	5	144.64	-12270	-17.726	0.000008562	2	12.10000038	372	BENZENAMINE, 3-METHYL-
1738	316.8999939	138.83	693.1500244	3993100	0.699999988	5	84.322	-9552.8	-8.5524	5.4384E-18	6	7.699999809	315	BENZENAMINE, 4-METHYL-
1739	285.1499939	0.01015	718	3174900	2.400000095	5	129.38	-15182	-14.281	4.7749E-18	6	23.60000038	419	1,2-ETHANEDIAMINE, N,N'-bis(2-AMINOETHYL)-
1740	184.9499969	4.6034	505	5168500	0.100000001	5	60.276	-5581	-5.4739	1.846E-17	6	0.800000012	326	2-PROPEN-1-AMINE
1741	284.2900085	677.51	593	6289600	1.700000048	5	73.51	-7572.7	-7.1435	1.2124E-17	6	8.600000381	293	1,2-ETHANEDIAMINE
1742	195.1999969	9.709	537	6850400	1.200000048	5	66.51	-6019.2	-6.3332	1.0394E-17	6	6.699999809	213	AZIRIDINE
1743	176.8500061	0.0044724	523.0999756	3198700	0.600000024	5	462.84	-18227	-73.734	0.092794	1	2	300	2-PROPANAMINE, N-(-1-METHYLETHYL)-
1744	211.1499939	0.070442	602.2999878	2550800	2.099999905	5	78.056	-8148.2	-7.8692	1.2426E-17	6	9.5	397	1-BUTANAMINE, n-BUTYL-
1745	262.6499939	530.29	594.0499878	4648500	0.699999988	5	49.104	-5670.5	-3.8131	3.3601E-18	6	2.599999905	316	PIPERIDINE
1747	339.1499939	0.17008	867	3198600	0.400000006	5	98.904	-14323	-10.031	1.0701E-18	6	0.699999988	627	1,4-BENZENEDIAMINE, N-PHENYL-
1748	258.3699951	0.25116	782.1500244	4867100	0.699999988	5	96.846	-10118	-10.687	4.3897E-06	2	6.5	309	QUINOLINE
1749	323.1499939	4.9598	787	4106200	0.100000001	5	83.646	-11246	-8.1766	1.6631E-18	6	1	544	FORMAMIDE, N-PHENYL-
1750	254.1499939	0.069481	708	3831500	4.099999905	5	127.96	-12076	-15.083	6.4569E-06	2	18.20000076	380	1-PIPERAZINEETHANAMINE
1751	553.1500244	99745	837	3680500	0	5	60.965	-8988.4	-5.2616	8.7842E-19	6	0.100000001	554	1,3,5,7-TETRAAZATRICYCLO(3.3.1.1(3,7))DECANE
1752	236.5299988	9.2639	587	5274300	0.400000006	5	134.93	-9363.4	-17.745	0.016396	1	1.399999976	242	PROPANE, 1,2-DIAMINO
1753	235.1499939	0.02464	702	2850100	0.800000012	5	84.343	-9600.5	-8.6686	2.0479E-06	2	2.599999905	490	BENZENAMINE, n,n-DIETHYL-
1754	216.9100037	4.0618	610	4774000	1.899999976	5	88.417	-7537.2	-9.7612	5.1621E-06	2	8.300000191	389	1H-PYRROLE, 1-METHYL-
1755	327.1499939	10847	626	5501100	0.800000012	5	66.063	-6763	-6.2357	6.8932E-18	6	3.200000048	389	PYRAZINE
1756	326.1499939	3.0355	817	3205400	1.899999976	5	113.99	-12601	-12.911	0.00000448	2	12.19999981	452	BENZENAMINE, N-PHENYL-
1757	292.3500061	1.9585	761	4911300	1.200000048	5	169.1	-14163	-21.292	0.000010676	2	2.900000095	378	HYDRAZINE, PHENYL-
1781	244.2100067	0.0023599	782	3135700	2.099999905	5	104.24	-11235	-11.752	5.5198E-06	2	8.899999619	415	PENTANEDINITRILE
1782	161.25	0.00061777	582.25	3787000	1	5	66.32	-6714.9	-6.3087	1.3516E-17	6	5.199999809	298	BUTANENITRILE
1783	176.9499969	0.0012037	603	3263700	1	5	105.69	-8528.7	-12.46	8.8558E-06	2	3.700000048	303	PENTANENITRILE
1785	304.9899902	19.685	715	4049700	1.799999952	5	121.24	-11581	-14.133	5.9806E-06	2	10.60000038	382	PROPANEDINITRILE
1786	192.8500061	0.013779	622.0499878	2917100	1.399999976	5	43.03	-6254.5	-2.8284	1.8281E-18	6	9.800000191	293	HEXANENITRILE
1787	201.6999969	1.4973	565	3758300	0.100000001	5	61.56	-6336	-5.6049	9.5574E-18	6	0.200000003	377	PROPANENITRILE, 2-METHYL-
1789	222	6.958	586	3900800	0.699999988	5	104.94	-7529.2	-13.368	0.014136	1	2	393	2-BUTENENITRILE,-(E)-
1790	260.3999939	3.0847	699.3499756	4242500	1.200000048	5	138.5	-11195	-17.085	9.5641E-06	2	4.300000191	349	BENZONITRILE
1791	231.5099945	20.535	619.9500122	5635600	0.300000012	5	82.154	-7211.3	-8.8646	5.2528E-06	2	1.700000048	455	PYRIDINE
1792	267.1300049	7.1322	699	5351400	0.699999988	5	66.287	-8207.1	-6.0132	2.8414E-18	6	3.099999905	351	BENZENAMINE
1793	287.0400085	0.73963	725	3093200	1.5	5	194.22	-14314	-26.701	0.022518	1	5.099999905	482	BENZENE, 2,4-DIISOCYANATOMETHYL-
1794	236.1499939	4.8802	624	4377300	2.099999905	5	139.39	-10131	-17.491	0.000012102	2	9	312	1H-AZEPINE, HEXAHYDRO-
1795	216.1499939	0.0086643	701.5499878	5181800	1.5	5	97.962	-9521.5	-10.963	5.9217E-06	2	8.100000381	363	BENZENAMINE, n-METHYL-
1796	275.6499939	18.937	687.1500244	3630600	1.200000048	5	43.603	-6789.8	-2.8534	4.8694E-08	2	12.30000019	323	BENZENAMINE, n,n-DIMETHYL-
1797	206.4400024	0.40801	621	4595000	0.300000012	5	91.273	-7841.2	-10.216	6.2148E-06	2	2.5	400	PYRIDINE, 2-METHYL-
1798	200.5500031	2.0174	568	3879900	0.300000012	5	49.065	-5617.7	-3.8393	1.0302E-17	6	1	333	2-BUTENENITRILE,-(Z)-
1799	245.25	73880	400.1499939	5961200	0.400000006	5	81.565	-4808.9	-9.3748	0.000013901	2	1.600000024	269	ETHANEDINITRILE
1801	150.1799927	3.1479	469.9500122	7230900	0.200000003	5	54.15	-4337.7	-4.8127	4.5E-17	6	0.699999988	203	METHANETHIOL
1802	125.2600021	0.0011384	499.1499939	5491800	0.800000012	5	65.551	-5027.4	-6.6853	6.3208E-06	2	4.900000095	232	ETHANETHIOL
1803	159.9499969	0.065102	536.5999756	4627200	0.800000012	5	62.165	-5624	-5.8595	2.0597E-17	6	8.800000191	290	1-PROPANETHIOL
1804	274.2600098	7907.7	530	4059300	0.100000001	5	57.518	-5296.6	-5.2078	1.6242E-17	6	0.800000012	352	2-PROPANETHIOL, 2-METHYL-
1805	128.3099976	4.7502E-06	559	4060300	0.100000001	5	61.736	-5909.2	-5.7554	1.5119E-17	6	0.699999988	314	1-PROPANETHIOL, 2-METHYL
1806	133.0200043	0.00003399	554	4059800	0.200000003	5	60.649	-5785.9	-5.6113	1.5877E-17	6	0.899999976	382	2-BUTANETHIOL
1807	192.6199951	0.013096	623	3078800	1.5	5	68.467	-7390.5	-6.5456	7.7611E-18	6	16.79999924	357	1-HEXANETHIOL
1808	253.0500031	0.14704	681	2330000	1.600000024	5	106.2	-10982	-11.696	8.8955E-18	6	10.80000019	349	1-NONANETHIOL
1809	223.9499969	0.030453	667.2999878	2522800	2.900000095	5	78.368	-8855.4	-7.8202	5.6629E-18	6	15.60000038	370	1-OCTANETHIOL
1810	142.6100006	0.0097309	517	4751800	0.200000003	5	60.43	-5276.9	-5.6572	2.6039E-17	6	0.800000012	237	PROPANE-2-THIOL
1811	189.6399994	0.008238	664	3969600	0.899999976	5	85.146	-7843.7	-9.2982	5.1788E-06	2	7.599999905	363	CYCLOHEXANETHIOL
1812	243.9499969	0.29836	718	4073600	1	5	118.02	-10527	-13.91	6.4794E-06	2	6.300000191	372	BENZENE METHANETHIOL
1813	167.2299957	0.22456	533	4261000	0.100000001	5	79.07	-6114.1	-8.631	6.5333E-06	2	0.600000024	248	ETHANE, (METHYLTHIO)-
1814	160.1699982	0.0042559	565	3972200	0.200000003	5	83.711	-6786.9	-9.2526	6.6666E-06	2	2.099999905	280	PROPANE, 1-(METHYLTHIO)-
1815	190.8399963	0.81834	570	3541500	0.100000001	5	83.583	-6760.3	-9.2531	6.3836E-06	2	0.400000006	372	PROPANE, 2-METHYL-2-(METHYLTHIO)-
1816	195	0.054703	632	3135700	1	5	58.977	-6680.8	-5.2385	5.2531E-18	6	4.599999905	324	BUTANE, 2-METHYL-2-(METHYLTHIO)-
1817	170.4400024	0.00044036	608	3079800	0.100000001	5	67.941	-7217.4	-6.4852	8.7373E-18	6	0.899999976	332	PROPANE,1,1'-THIOBIS-
1818	169.1999969	0.099321	557.1500244	3960600	0.699999988	5	46.705	-5177.4	-3.5985	1.7147E-06	2	4.5	291	ETHANE, 1,1'-THIOBIS-
1819	241	0.038719	700	2396200	0.899999976	5	66.023	-8818.7	-5.9588	2.5595E-18	6	4	385	SULFIDE, ETHYL OCTYL
1820	174.8800049	7.8642	503.0400085	5533300	0.300000012	5	84.39	-5740.6	-9.6454	0.000010073	2	1.700000048	251	METHANE, THIOBIS-
1821	234.9400024	185.64	579.3499756	5702300	1.100000024	5	93.193	-7001.5	-10.738	8.2308E-06	2	8.100000381	268	THIOPHENE
1822	304.5	49.959	754	4156000	1	5	61.893	-8139	-5.4653	1.9115E-18	6	8.199999809	385	BENZO(beta)THIOPHENE
1823	453.1499939	33679	749	3999600	0	5	62.421	-8319.5	-5.5021	1.7283E-18	6	0.200000003	496	2(3H)-BENZOTHIAZOLETHIONE
1824	171.6300049	0.00022056	642	3870200	0.200000003	5	70.108	-7483.5	-6.7877	8.527E-18	6	1.899999976	288	DISULFIDE, DIETHYL
1825	270.1499939	0.074354	710	1989600	0.800000012	5	111.62	-12263	-12.293	6.7298E-18	6	2.900000095	413	1-UNDECANETHIOL
1826	247.5599976	0.025903	696	2129600	1.600000024	5	91.91	-10565	-9.5957	5.7028E-18	6	16.60000038	388	1-DECANETHIOL
1827	197.4499969	0.20126	598	3473500	0.200000003	5	67.309	-6880.8	-6.4449	1.0148E-17	6	1.600000024	396	1-PENTANETHIOL
1828	188.4400024	0.20716	615	5362500	0.100000001	5	81.045	-6941.3	-8.777	5.5501E-06	2	0.300000012	298	DISULFIDE, DIMETHYL-
1829	187.6600037	0.00076769	675	3021800	1.399999976	5	42.648	-6623.8	-2.7771	3.9154E-07	2	14.5	358	DISULFIDE, DIPROPYL
1830	425.6499939	67.266	939.4000244	2981200	-86	5	79.307	-12656	-7.4944	5.4457E-19	6			DIBENZOTHIOPHENE, 4,6-DIMETHYL-
1831	285	0.0017029	760	1464800	1.5	5	221.91	-19397	-28.52	0.000012105	2	4.599999905	435	OCTANE, 1,1'-THIOBIS-
1832	283.0499878	0.33042	802	2653300	3.150000095	5	70.237	-9767.8	-6.5247	1.3717E-18	6	22.46999931	393.1499939	CYCLOHEXANE, 1,1'-THIOBIS-
1833	195	0.0014437	669	3261100	-86	5	66.334	-7914.8	-6.1229	3.6657E-18	6			THIOPHENE, 3-ETHYL-2,5-DIMETHYL-
1834	324.6499939	53	780	4044700	1.149999976	5	73.5	-9380.7	-7.0274	2.3845E-18	6	2.109999895	390	BENZO[b]THIOPHENE, 2-METHYL-
1835	269.9200134	1.6776	759.7999878	3713100	1.5	5	59.672	-8214	-5.131	1.561E-18	6	4.400000095	383.6499939	2,3-DIHYDRO-BENZO[b]THIOPHENE
1836	273.2999878	1.2901	788.5999756	3710400	16.02000046	5	58.34	-8290.5	-4.9462	1.2142E-18	6	23.47999954	363.1499939	2,3-DIHYDRO-2-METHYL-BENZO(b)THIOPHENE
1837	265.1499939	0.010637	724	1848500	4.900000095	5	134.37	-13913	-15.491	8.8997E-18	6	27.5	381	1-DODECANETHIOL
1838	199	0.078665	627	2588800	0.300000012	5	57.806	-6662	-5.0765	4.6639E-18	6	1.799999952	311	2-PENTANETHIOL, 2,4,4-TRIMETHYL-
1839	229.9199982	0.30513	645	2771800	0.400000006	5	79.858	-8501.8	-8.1043	8.1501E-18	6	5.199999809	450	1-HEPTANETHIOL
1840	190.1499939	0.039516	653.5300293	3357800	3.650000095	5	68.67	-7022.6	-6.6636	3.8312E-18	6	13.51000023	323.1499939	1-PROPENE 3,3,THIOBIS
1841	157.4600067	0.0023532	570.0999756	3973000	1.299999952	5	65.382	-6262.4	-6.2585	1.4943E-17	6	7.800000191	323	1-BUTANETHIOL
1842	258.269989	7.6799	689	4728200	2.400000095	5	77.765	-8455.1	-7.7404	4.3089E-18	6	6.099999905	388	BENZENETHIOL
1843	176.9900055	0.015379	631.9500122	5116700	0.800000012	5	75.881	-6910.6	-7.9499	4.4315E-06	2	8.199999809	250	THIOPHENE, TETRAHYDRO-
1844	291.6700134	50.229	729	5647700	1.799999952	5	56.273	-7620.6	-4.6279	4.3819E-07	2	5.699999809	462	METHANE, SULFINYLBIS-
1845	300.5499878	0.70446	853	5032500	4.099999905	5	150.66	-13283	-19.429	0.013441	1	16.70000076	427	THIOPHENE, TETRAHYDRO-,1,1-DIOXIDE
1847	273.6499939	0.080928	817	4236200	0.100000001	5	71.684	-10149	-6.613	1.1495E-18	6	0.899999976	549	THIOPHENE, TETRAHYDRO-3-METHYL-, 1,1,DIOXIDE
1848	303	0.97528	763	3095300	0.899999976	5	109.74	-12274	-12.18	3.6651E-06	2	1.799999952	671	PROPANE, 1,1'-SULFONYLBIS-
1849	318	0.88551	767	2541400	0.200000003	5	96.762	-12589	-9.944	2.222E-18	6	0.899999976	564	BUTANE, 1,1'-SULFONYLBIS-
1850	161.8899994	12526	297	5761500	0	5	83.438	-4045.5	-9.6384	9.1556E-16	6	0.100000001	179	CARBONIC DIFLUORIDE
1851	160.3000031	0.094574	508	5718400	0.5	5	187.72	-8701	-27.926	0.037322	1	1.200000048	269	ACETYL CHLORIDE
1852	333.1499939	362.65	686	5784600	1.200000048	5	88.923	-10192	-9.0285	4.499E-18	6	7.5	373	ACETIC ACID, CHLORO-
1853	251.1499939	135.93	581	5092700	1.100000024	5	63.944	-6701.9	-5.8539	7.6184E-18	6	7.599999905	291	ACETYL CHLORIDE, CHLORO-
1854	230	27.15	585	4610700	0.100000001	5	59.223	-6306	-5.2418	7.4621E-18	6	0.5	381	ACETYL CHLORIDE, DICHLORO-
1855	216.1999969	5.1818	604	4318800	0.400000006	5	59.696	-6298.6	-5.379	9.3806E-18	6	5.300000191	380	ACETYL CHLORIDE, TRICHLORO-
1856	272.6499939	12.404	697	4060700	1.5	5	46.556	-7000.6	-3.2742	1.2232E-18	6	5.699999809	364	BENZOYL CHLORIDE
1857	239.9700012	12.153	601	3009700	1.299999952	5	64.695	-7035	-5.9999	6.7644E-18	6	7.5	292	BENZENE, 1-CHLORO-4-(TRIFLUOROMETHYL)-
1858	247.5500031	1.9288	646	2804900	0.5	5	70.711	-8154.7	-6.7337	4.5635E-18	6	2.299999952	369	BENZENE, 2,4-DICHLORO-1-(TRIFLUOROMETHYL)-
1859	271.0499878	3.2563	722	4591700	0.699999988	5	75.215	-8980.9	-7.301	4.3702E-18	6	5.099999905	345	BENZENAMINE, 2-CHLORO-
1860	230.9400024	151.42	560.0900269	4543700	0.5	5	51.915	-5439	-4.2896	8.7527E-18	6	1.799999952	393	BENZENE, FLUORO-
1861	169.6499939	0.50049	521	5018800	0.699999988	5	55.723	-5352.5	-4.8435	1.3947E-17	6	4.900000095	331	METHANE,CHLOROMETHOXY-
1862	233.1499939	0.0013914	648	5214500	1.200000048	5	45.015	-8881.6	-2.4813	5.282E-07	2	3.200000048	393	1,2-PROPANEDIOL, 3-CHLORO-
1863	269.1499939	12.847	633	4536400	1.700000048	5	53.079	-7310.6	-4.2056	2.3107E-06	2	7.199999809	373	2-PROPANOL, 1,3-DICHLORO-
