*** Next ***
99 13 100414 7732185
328.62535	-1	1	-1	0.0254385556153	1937 cam cam 1
332.92406	-1	1	-1	0.0292494340506	1937 cam cam 1
333.624	-1	1	-1	0.030219527415	1937 cam cam 1
334.924	-1	1	-1	0.0326760042226	1937 cam cam 1
338.124	-1	1	-1	0.0416415369951	1937 cam cam 1
339.924	-1	1	-1	0.0915892895273	1937 cam cam 1
273.15	-1	1	-1	0.0127066717155	1937 cam cam 1
276.24814	-1	1	-1	0.0137738129034	1937 cam cam 1
279.34628	-1	1	-1	0.0137738129034	1937 cam cam 1
281.04526	-1	1	-1	0.0137738129034	1937 cam cam 1
283.144	-1	1	-1	0.0142032303691	1937 cam cam 1
283.74364	-1	1	-1	0.0142032303691	1937 cam cam 1
286.34208	-1	1	-1	0.0142032303691	1937 cam cam 1
288.141	-1	1	-1	0.0144184916517	1937 cam cam 1
291.23914	-1	1	-1	0.014634122566	1937 cam cam 1
294.83732	-1	1	-1	0.0148501240647	1937 cam cam 1
295.73696	-1	1	-1	0.0152832426434	1937 cam cam 1
299.33552	-1	1	-1	0.0152832426434	1937 cam cam 1
301.43468	-1	1	-1	0.0152832426434	1937 cam cam 1
303.83372	-1	1	-1	0.0152832426434	1937 cam cam 1
307.23236	-1	1	-1	0.0155003616457	1937 cam cam 1
307.43228	-1	1	-1	0.0155003616457	1937 cam cam 1
308.73176	-1	1	-1	0.0157178550768	1937 cam cam 1
311.83052	-1	1	-1	0.0159357239063	1937 cam cam 1
317.62865	-1	1	-1	0.017913597917	1937 cam cam 1
319.32814	-1	1	-1	0.018579788408	1937 cam cam 1
322.62715	-1	1	-1	0.0196978857597	1937 cam cam 1
328.1255	-1	1	-1	0.0238054208855	1937 cam cam 1
328.62535	-1	1	-1	0.0242699509487	1937 cam cam 1
333.02403	-1	1	-1	0.030219527415	1937 cam cam 1
335.124	-1	1	-1	0.0326760042226	1937 cam cam 1
338.124	-1	1	-1	0.0416415369951	1937 cam cam 1
338.524	-1	1	-1	0.0456692194784	1937 cam cam 1
340.124	101	1	0.0634780809653	-1	1886 ale & 0
340.124	101	1	0.0710525509815	-1	1886 ale & 0
340.124	101	1	0.099894260083	-1	1886 ale & 0
338.124	101	1	0.154609071265	-1	1886 ale & 0
326.1261	101	1	0.231533987642	-1	1886 ale & 0
293.138	101	1	0.329528700596	-1	1886 ale & 0
274.1494	101	1	-1	0.0144615882336	1886 ale & 0
318.1285	101	1	-1	0.0212797757395	1886 ale & 0
333.124	101	1	-1	0.0334467178629	1886 ale & 0
341.794	101.325	1	0.08956	-1	1898 rot & 0
290.93932	101.325	1	-1	0.01694	1898 rot & 0
306.03284	101.325	1	-1	0.01902	1898 rot & 0
316.878875	101.325	1	-1	0.0218	1898 rot & 0
328.52538	101.325	1	-1	0.03004	1898 rot & 0
335.124	101.325	1	-1	0.04232	1898 rot & 0
341.124	101.325	1	0.096	-1	1899 sch & 2
319.1282	101.325	1	0.251	0.022	1899 sch & 2
323.127	101.325	1	0.238	0.023	1899 sch & 2
341.124	101.325	1	0.096	-1	1899 sch & 2
