         303         909        1921      124389     7732185 cf. VLEJaubert.txt
  473.15  7.0000E+01  5.6000E-02  7.6000E-01  406
  473.15  8.0000E+01  5.8000E-02  7.4500E-01  406
  473.15  9.0001E+01  6.1000E-02  7.3200E-01  406
  473.15  1.0000E+02  6.3000E-02  7.2000E-01  406
  473.15  1.1000E+02  6.5000E-02  7.1600E-01  406
  473.15  1.2000E+02  6.7000E-02  7.0600E-01  406
  473.15  1.3000E+02  6.9000E-02  7.0000E-01  406
  473.15  1.4000E+02  7.0000E-02  6.9400E-01  406
  473.15  1.5000E+02  7.2000E-02  6.9000E-01  406
  473.15  1.0000E+01  1.3000E-02  7.1500E-01  406
  473.15  2.0000E+01  2.6000E-02  8.2000E-01  406
  473.15  3.0000E+01  3.4000E-02  8.2500E-01  406
  473.15  4.0000E+01  4.1000E-02  8.1600E-01  406
  473.15  5.0000E+01  4.7000E-02  8.0000E-01  406
  473.15  6.0000E+01  5.2000E-02  7.8000E-01  406
  473.15  7.0000E+01  5.6000E-02  7.6000E-01  406
  473.15  7.9999E+01  5.8000E-02  7.4500E-01  406
  473.15  8.9999E+01  6.1000E-02  7.3200E-01  406
  473.15  1.0000E+02  6.3000E-02  7.2000E-01  406
  473.15  1.1000E+02  6.5000E-02  7.1600E-01  406
  473.15  1.2000E+02  6.7000E-02  7.0600E-01  406
  473.15  1.3000E+02  6.9000E-02  7.0000E-01  406
  473.15  1.4000E+02  7.0000E-02  6.9400E-01  406
  473.15  1.5000E+02  7.2000E-02  6.9000E-01  406
  523.15  1.0000E+01  1.2000E-02  4.1000E-01  406
  523.15  2.0000E+01  2.7000E-02  6.3600E-01  406
  523.15  3.0000E+01  4.2000E-02  6.8000E-01  406
  523.15  3.9999E+01  5.5000E-02  6.7600E-01  406
  523.15  5.0000E+01  6.4000E-02  6.6000E-01  406
  523.15  6.0000E+01  7.4000E-02  6.3600E-01  406
  523.15  7.0000E+01  8.4000E-02  6.1300E-01  406
  523.15  8.0000E+01  9.4000E-02  5.9300E-01  406
  523.15  9.0001E+01  1.0400E-01  5.8000E-01  406
  523.15  1.0000E+02  1.1500E-01  5.6700E-01  406
  523.15  1.1000E+02  1.2500E-01  5.5500E-01  406
  523.15  1.2000E+02  1.3200E-01  5.4800E-01  406
  523.15  1.3000E+02  1.3600E-01  5.4200E-01  406
  533.15  2.0000E+01  2.7000E-02  5.7200E-01  406
  533.15  2.5001E+01  3.5000E-02  6.2000E-01  406
  533.15  3.0000E+01  4.4000E-02  6.4000E-01  406
  533.15  3.9999E+01  5.9000E-02  6.4200E-01  406
  533.15  5.0000E+01  7.3000E-02  6.2400E-01  406
  533.15  6.0000E+01  8.7000E-02  6.0400E-01  406
  533.15  7.0000E+01  1.0000E-01  5.8000E-01  406
  533.15  8.0000E+01  1.1300E-01  5.6000E-01  406
  533.15  9.0001E+01  1.2500E-01  5.4800E-01  406
  533.15  1.0000E+02  1.3500E-01  5.3600E-01  406
  533.15  1.1000E+02  1.4500E-01  5.2400E-01  406
  533.15  1.2000E+02  1.5500E-01  5.1000E-01  406
  533.15  1.3000E+02  1.6000E-01  5.0400E-01  406
  533.15  1.4000E+02  1.6500E-01  5.0200E-01  406
  533.15  1.5000E+02  1.7500E-01  5.0000E-01  406
  538.15  2.0000E+01  2.6000E-02  5.7700E-01  408
  538.15  5.0000E+01  8.0000E-02  6.5700E-01  408
  538.15  1.0000E+02  1.5500E-01  6.0000E-01  408
  538.15  1.5000E+02  2.1500E-01  5.4600E-01  408
  538.15  2.0000E+02  2.7200E-01  5.0800E-01  408
  538.15  2.5000E+02  2.9800E-01  4.9300E-01  408
  538.15  3.0000E+02  2.9200E-01  5.5000E-01  408
  538.15  3.5000E+02  2.8000E-01  5.7000E-01  408
  540.15  2.0000E+01  2.6000E-02  5.6700E-01  408
  540.15  5.0000E+01  8.2000E-02  6.5000E-01  408
  540.15  1.0000E+02  1.7000E-01  5.7500E-01  408
  540.15  1.5000E+02  2.4000E-01  5.2600E-01  408
  540.15  3.5000E+02  3.5500E-01  5.1000E-01  408
  540.15  1.8900E+02  3.9500E-01  3.9500E-01  408
  541.15  2.0000E+01  2.6000E-02  5.5900E-01  408
  541.15  3.0000E+01  4.8000E-02  6.2000E-01  408
  541.15  4.0000E+01  6.4000E-02  6.4400E-01  408
  541.15  5.0000E+01  8.3000E-02  6.4200E-01  408
  541.15  6.0000E+01  9.5000E-02  6.3800E-01  408
  541.15  7.0000E+01  1.1800E-01  6.2200E-01  408
  541.15  7.9999E+01  1.3800E-01  6.0300E-01  408
  541.15  8.9999E+01  1.6000E-01  5.8600E-01  408
  541.15  1.0000E+02  1.7900E-01  5.6900E-01  408
  541.15  1.1000E+02  1.9700E-01  5.5600E-01  408
  541.15  1.2000E+02  2.1100E-01  5.4700E-01  408
  541.15  1.3000E+02  2.2800E-01  5.3000E-01  408
  541.15  1.4000E+02  2.4800E-01  5.1800E-01  408
  541.15  1.5000E+02  2.7800E-01  4.9700E-01  408
  541.15  1.6200E+02  3.8500E-01  3.8500E-01  408
  543.15  2.0000E+01  2.7000E-02  5.3000E-01  406
  543.15  2.5001E+01  3.6000E-02  5.7000E-01  406
  543.15  5.0000E+01  8.7000E-02  5.7000E-01  406
  543.15  6.0000E+01  1.0600E-01  5.4600E-01  406
  543.15  7.0000E+01  1.2500E-01  5.2000E-01  406
  543.15  8.0000E+01  1.4500E-01  4.9600E-01  406
  543.15  9.0001E+01  1.6600E-01  4.6200E-01  406
  543.15  1.0000E+02  1.9000E-01  4.2400E-01  406
  543.15  1.1000E+02  2.1500E-01  3.8200E-01  406
  543.15  1.2000E+02  2.5000E-01  3.4000E-01  406
  543.15  1.2300E+02  2.8800E-01  2.8800E-01  406
  548.15  1.0000E+01  1.0000E-02  2.5600E-01  406
  548.15  1.5000E+01  1.9000E-02  4.2600E-01  406
  548.15  2.0000E+01  2.8000E-02  5.0000E-01  406
  548.15  2.5001E+01  3.8000E-02  5.4000E-01  406
  548.15  5.0000E+01  9.6000E-02  5.3000E-01  406
  548.15  6.0000E+01  1.2000E-01  4.9600E-01  406
  548.15  7.0000E+01  1.4400E-01  4.6000E-01  406
  548.15  8.0000E+01  1.7500E-01  4.2000E-01  406
  548.15  8.8500E+01  2.7000E-01  2.7000E-01  406
  573.15  1.0000E+01  4.0000E-03  8.0000E-02  406
  573.15  1.5000E+01  1.6000E-02  2.9000E-01  406
  573.15  2.0000E+01  2.9000E-02  3.9000E-01  406
  573.15  2.5001E+01  4.1000E-02  4.3400E-01  406
  573.15  3.0000E+01  5.4000E-02  4.5400E-01  406
  573.15  3.5000E+01  6.8000E-02  4.5600E-01  406
  573.15  3.9999E+01  8.4000E-02  4.4800E-01  406
  573.15  4.5000E+01  1.0400E-01  4.2200E-01  406
  573.15  5.0000E+01  1.2700E-01  3.8000E-01  406
  573.15  5.4999E+01  1.7000E-01  3.2000E-01  406
  573.15  5.7500E+01  2.3600E-01  2.3600E-01  406
  598.15  1.5000E+01  1.0000E-02  1.0600E-01  406
  598.15  2.0000E+01  2.6000E-02  2.4600E-01  406
  598.15  2.5001E+01  4.3000E-02  3.2100E-01  406
  598.15  3.0000E+01  6.1000E-02  3.4200E-01  406
  598.15  3.5000E+01  8.2000E-02  3.3400E-01  406
  598.15  3.9999E+01  1.1200E-01  2.8600E-01  406
  598.15  4.3500E+01  1.8000E-01  1.8000E-01  406
  623.15  2.0000E+01  1.5000E-02  9.0000E-02  406
  623.15  2.5001E+01  4.0000E-02  1.6200E-01  406
  623.15  3.0000E+01  6.4000E-02  1.6600E-01  406
  623.15  3.2500E+01  1.0500E-01  1.0500E-01  406
  288.71  1.0135E+01  2.4200E-02  9.9720E-01  395
  298.15  1.0135E+01  2.4900E-02  9.9660E-01  395
  302.59  1.0135E+01  2.3900E-02  9.9610E-01  395
  304.21  1.0135E+01  2.4100E-02  9.9590E-01  395
  288.71  2.0271E+01  2.6100E-02  9.9710E-01  395
  298.15  2.0271E+01  2.5700E-02  9.9620E-01  395
  302.59  2.0271E+01  2.6300E-02  9.9560E-01  395
  304.21  2.0271E+01  2.6200E-02  9.9550E-01  395
